"iso2c","country","SH.DYN.MORT","year","iso3c","region","capital","longitude","latitude","income","lending"
"CV","Cabo Verde",27.7,2003,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",31.9,2001,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",35.5,2000,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",39.9,1999,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",29.3,2002,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",25.1,2010,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",25.7,2009,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",26,2008,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",26.2,2007,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",26.2,2006,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",26.3,2005,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",26.7,2004,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",17.4,2017,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",18.5,2016,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",19.7,2015,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",21,2014,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",22.2,2013,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",23.3,2012,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",24.3,2011,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",45,1998,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",50,1997,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",54.2,1996,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",57.4,1995,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",59.2,1994,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",60,1993,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",60.5,1992,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",61.3,1991,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CV","Cabo Verde",62.7,1990,"CPV","Sub-Saharan Africa ","Praia","-23.5087","14.9218","Lower middle income","Blend"
"CW","Curacao",,1990,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2017,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2016,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2015,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2014,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2013,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2012,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2011,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2010,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2009,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2008,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2007,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2006,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2005,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2004,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2003,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2002,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2001,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,2000,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,1999,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,1998,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,1997,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,1996,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,1995,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,1994,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,1993,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,1992,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CW","Curacao",,1991,"CUW","Latin America & Caribbean ","Willemstad","","","High income","Not classified"
"CY","Cyprus",2.9,2015,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",3,2014,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",3.1,2013,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",3.3,2012,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",3.5,2011,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",3.6,2010,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",3.8,2009,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",4.1,2008,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",4.3,2007,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",4.6,2006,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",4.8,2005,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",5.1,2004,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",2.8,2016,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",2.7,2017,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",5.8,2002,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",6.2,2001,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",6.6,2000,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",7.1,1999,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",7.5,1998,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",8,1997,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",8.5,1996,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",9,1995,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",9.6,1994,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",10,1993,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",10.5,1992,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",10.8,1991,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",5.5,2003,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CY","Cyprus",11.1,1990,"CYP","Europe & Central Asia","Nicosia","33.3736","35.1676","High income","Not classified"
"CZ","Czech Republic",5,2002,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",5.2,2001,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",5.5,2000,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",4.8,2003,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",6.3,1998,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",7,1997,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",7.7,1996,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",5.8,1999,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",9.4,1994,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",10.2,1993,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",11,1992,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",8.5,1995,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.3,2017,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.2,2016,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.1,2015,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.1,2014,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.1,2013,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.2,2012,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.3,2011,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.4,2010,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.5,2009,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.7,2008,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",3.9,2007,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",4.1,2006,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",4.4,2005,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",4.6,2004,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",12.2,1990,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"CZ","Czech Republic",11.7,1991,"CZE","Europe & Central Asia","Prague","14.4205","50.0878","High income","Not classified"
"DE","Germany",3.7,2017,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",3.8,2016,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",3.9,2015,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",3.9,2014,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4,2013,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4,2012,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4.1,2011,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4.2,2010,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4.3,2009,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4.4,2008,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4.5,2007,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4.6,2006,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4.7,2005,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",4.9,2004,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",5,2003,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",5.1,2002,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",5.2,2001,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",5.4,2000,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",5.5,1999,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",5.7,1998,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",5.9,1997,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",6.2,1996,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",6.5,1995,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",6.8,1994,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",7.2,1993,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",7.6,1992,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",8,1991,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DE","Germany",8.5,1990,"DEU","Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"DJ","Djibouti",61.7,2017,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",63.7,2016,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",70,2013,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",72.2,2012,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",65.7,2015,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",67.8,2014,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",79.1,2009,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",81.5,2008,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",74.4,2011,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",76.7,2010,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",84.1,2007,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",86.7,2006,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",89.3,2005,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",91.7,2004,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",94.3,2003,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",96.8,2002,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",99.3,2001,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
"DJ","Djibouti",101.5,2000,"DJI","Middle East & North Africa","Djibouti","43.1425","11.5806","Lower middle income","IDA"
