"region","year","indicator","disaggregation","disagg.value","component","rec","unit","year_range","value.unweighted","value","value.sum","total.pop","n","regional","N"
"Western Europe","2002","adult_blood_pressure","gender","Female","H",,,"",0.207268041428571,"0.219470438861365",1.45087629,184134.236,"7",0,
"Western Europe","2002","adult_blood_pressure","gender","Male","H",,,"",0.317060011285714,"0.331218068422604",2.219420079,184134.236,"7",0,
"Western Europe","2003","adult_blood_pressure","gender","Female","H",,,"",0.202371295142857,"0.213932282071057",1.416599066,184771.642,"7",0,
"Western Europe","2003","adult_blood_pressure","gender","Male","H",,,"",0.311500949,"0.325310202211546",2.180506643,184771.642,"7",0,
"Western Europe","2004","adult_blood_pressure","gender","Female","H",,,"",0.197526051571429,"0.208435358002943",1.382682361,185385.436,"7",0,
"Western Europe","2004","adult_blood_pressure","gender","Male","H",,,"",0.305985533714286,"0.319288190317387",2.141898736,185385.436,"7",0,
"Western Europe","2005","adult_blood_pressure","gender","Female","H",,,"",0.192790290571429,"0.20303832500053",1.349532034,185940.978,"7",0,
"Western Europe","2005","adult_blood_pressure","gender","Male","H",,,"",0.300576983428571,"0.313211460063381",2.104038884,185940.978,"7",0,
"Western Europe","2006","adult_blood_pressure","gender","Female","H",,,"",0.188115354714286,"0.197718666349322",1.316807483,186424.722,"7",0,
"Western Europe","2006","adult_blood_pressure","gender","Male","H",,,"",0.295168298571429,"0.307045456796804",2.06617809,186424.722,"7",0,
"Western Europe","2007","adult_blood_pressure","gender","Female","H",,,"",0.183502249142857,"0.192495886827184",1.284515744,186857.161,"7",0,
"Western Europe","2007","adult_blood_pressure","gender","Male","H",,,"",0.289745790428571,"0.300827436218241",2.028220533,186857.161,"7",0,
"Western Europe","2008","adult_blood_pressure","gender","Female","H",,,"",0.178937668,"0.187357826591744",1.252563676,187278.089,"7",0,
"Western Europe","2008","adult_blood_pressure","gender","Male","H",,,"",0.284224883,"0.29450457460987",1.989574181,187278.089,"7",0,
"Western Europe","2009","adult_blood_pressure","gender","Male","H",,,"",0.278675915571429,"0.288157814941347",1.950731409,187743.827,"7",0,
"Western Europe","2009","adult_blood_pressure","gender","Female","H",,,"",0.174467337428571,"0.182330742799838",1.221271362,187743.827,"7",0,
"Western Europe","2010","adult_blood_pressure","gender","Male","H",,,"",0.273152892142857,"0.281834795573039",1.912070245,188292.99,"7",0,
"Western Europe","2010","adult_blood_pressure","gender","Female","H",,,"",0.170130863714286,"0.177449252358827",1.190916046,188292.99,"7",0,
"Western Europe","2011","adult_blood_pressure","gender","Female","H",,,"",0.165925785714286,"0.172734591540842",1.1614805,188937.868,"7",0,
"Western Europe","2011","adult_blood_pressure","gender","Male","H",,,"",0.267732745285714,"0.275659606607498",1.874129217,188937.868,"7",0,
"Western Europe","2012","adult_blood_pressure","gender","Female","H",,,"",0.161829464,"0.168142314319056",1.132806248,189660.351,"7",0,
"Western Europe","2012","adult_blood_pressure","gender","Male","H",,,"",0.262373554428571,"0.26951159370943",1.836614881,189660.351,"7",0,
"Western Europe","2013","adult_blood_pressure","gender","Female","H",,,"",0.157833900428571,"0.163671107974178",1.104837303,190431.444,"7",0,
"Western Europe","2013","adult_blood_pressure","gender","Male","H",,,"",0.257090015142857,"0.263450181119202",1.799630106,190431.444,"7",0,
"Western Europe","2014","adult_blood_pressure","gender","Female","H",,,"",0.153941759571429,"0.159314165905868",1.077592317,191207.98,"7",0,
"Western Europe","2014","adult_blood_pressure","gender","Male","H",,,"",0.251868143714286,"0.257474749001018",1.763077006,191207.98,"7",0,
"Western Europe","2015","adult_blood_pressure","gender","Female","H",,,"",0.150161593285714,"0.155076399430063",1.051131153,191956.596,"7",0,
"Western Europe","2015","adult_blood_pressure","gender","Male","H",,,"",0.246715643,"0.251600527157062",1.727009501,191956.596,"7",0,
"Eastern Africa","1999","adult_blood_pressure","gender","Male","H",,,"",0.275786291705882,"0.267340445824193",4.688366959,246400.228,"17",0,
"Eastern Africa","1999","adult_blood_pressure","gender","Female","H",,,"",0.270406968823529,"0.268806411555965",4.59691847,246400.228,"17",0,
"Eastern Africa","2000","adult_blood_pressure","gender","Male","H",,,"",0.275932924058824,"0.267998207221906",4.690859709,253526.193,"17",0,
"Eastern Africa","2000","adult_blood_pressure","gender","Female","H",,,"",0.271084276235294,"0.270378096696087",4.608432696,253526.193,"17",0,
"Eastern Africa","2001","adult_blood_pressure","gender","Female","H",,,"",0.271756436764706,"0.271933907589122",4.619859425,260759.758,"17",0,
"Eastern Africa","2001","adult_blood_pressure","gender","Male","H",,,"",0.276083570235294,"0.268651173921313",4.693420694,260759.758,"17",0,
"Eastern Africa","2002","adult_blood_pressure","gender","Female","H",,,"",0.272441692823529,"0.273499105761863",4.631508778,268132.772,"17",0,
"Eastern Africa","2002","adult_blood_pressure","gender","Male","H",,,"",0.276207233588235,"0.269275881459465",4.695522971,268132.772,"17",0,
"Eastern Africa","2003","adult_blood_pressure","gender","Male","H",,,"",0.276322889470588,"0.269909795482842",4.697489121,275683.046,"17",0,
"Eastern Africa","2003","adult_blood_pressure","gender","Female","H",,,"",0.273090380352941,"0.275035097890144",4.642536466,275683.046,"17",0,
"Eastern Africa","2004","adult_blood_pressure","gender","Male","H",,,"",0.276423330235294,"0.270572864250839",4.699196614,283465.634,"17",0,
"Eastern Africa","2004","adult_blood_pressure","gender","Female","H",,,"",0.273710427352941,"0.276558196311071",4.653077265,283465.634,"17",0,
"Eastern Africa","2005","adult_blood_pressure","gender","Male","H",,,"",0.276494625882353,"0.271210061432153",4.70040864,291521.133,"17",0,
"Eastern Africa","2005","adult_blood_pressure","gender","Female","H",,,"",0.274310073529412,"0.278057084419734",4.66327125,291521.133,"17",0,
"Eastern Africa","2006","adult_blood_pressure","gender","Female","H",,,"",0.274879151235294,"0.279538120157461",4.672945571,299860.328,"17",0,
"Eastern Africa","2006","adult_blood_pressure","gender","Male","H",,,"",0.276535278764706,"0.271848868496813",4.701099739,299860.328,"17",0,
"Eastern Africa","2007","adult_blood_pressure","gender","Male","H",,,"",0.276554931764706,"0.272470271384043",4.70143384,308473.399,"17",0,
"Eastern Africa","2007","adult_blood_pressure","gender","Female","H",,,"",0.275436854823529,"0.280992759056829",4.682426532,308473.399,"17",0,
"Eastern Africa","2008","adult_blood_pressure","gender","Male","H",,,"",0.276561648529412,"0.273087816451183",4.701548025,317355.282,"17",0,
"Eastern Africa","2008","adult_blood_pressure","gender","Female","H",,,"",0.276007300294118,"0.282445479773936",4.692124105,317355.282,"17",0,
"Eastern Africa","2009","adult_blood_pressure","gender","Male","H",,,"",0.276514715588235,"0.27368114446384",4.700750165,326494.336,"17",0,
"Eastern Africa","2009","adult_blood_pressure","gender","Female","H",,,"",0.276554234705882,"0.283861483724501",4.70142199,326494.336,"17",0,
"Eastern Africa","2010","adult_blood_pressure","gender","Female","H",,,"",0.277084956823529,"0.285251459248429",4.710444266,335881.069,"17",0,
"Eastern Africa","2010","adult_blood_pressure","gender","Male","H",,,"",0.276458731352941,"0.274301947320453",4.699798433,335881.069,"17",0,
"Eastern Africa","2011","adult_blood_pressure","gender","Female","H",,,"",0.277594954352941,"0.286590196474036",4.719114224,345514.479,"17",0,
"Eastern Africa","2011","adult_blood_pressure","gender","Male","H",,,"",0.276381648647059,"0.274906538354638",4.698488027,345514.479,"17",0,
"Eastern Africa","2012","adult_blood_pressure","gender","Male","H",,,"",0.276307716176471,"0.275483365237372",4.697231175,355395.877,"17",0,
"Eastern Africa","2012","adult_blood_pressure","gender","Female","H",,,"",0.278075250117647,"0.287884329127822",4.727279252,355395.877,"17",0,
"Eastern Africa","2013","adult_blood_pressure","gender","Female","H",,,"",0.278518537588235,"0.289113190272976",4.734815139,365520.202,"17",0,
"Eastern Africa","2013","adult_blood_pressure","gender","Male","H",,,"",0.276218752294118,"0.276030812951077",4.695718789,365520.202,"17",0,
"Eastern Africa","2014","adult_blood_pressure","gender","Female","H",,,"",0.278924200058824,"0.290280178212972",4.741711401,375881.24,"17",0,
"Eastern Africa","2014","adult_blood_pressure","gender","Male","H",,,"",0.276121823235294,"0.276552963476273",4.694070995,375881.24,"17",0,
"Eastern Africa","2015","adult_blood_pressure","gender","Male","H",,,"",0.276017866882353,"0.277051517291457",4.692303737,386472.507,"17",0,
"Eastern Africa","2015","adult_blood_pressure","gender","Female","H",,,"",0.279317769941176,"0.291412565726926",4.748402089,386472.507,"17",0,
"Western Africa","1999","adult_blood_pressure","gender","Male","H",,,"",0.3151237165,"0.296310647037184",5.041979464,229432.322,"16",0,
"Western Africa","1999","adult_blood_pressure","gender","Female","H",,,"",0.3093887253125,"0.295075310631539",4.950219605,229432.322,"16",0,
"Western Africa","2000","adult_blood_pressure","gender","Male","H",,,"",0.31414076325,"0.294601670959908",5.026252212,235503.183,"16",0,
"Western Africa","2000","adult_blood_pressure","gender","Female","H",,,"",0.3091803584375,"0.294457489319908",4.946885735,235503.183,"16",0,
"Western Africa","2001","adult_blood_pressure","gender","Female","H",,,"",0.308928829625,"0.293747136233064",4.942861274,241731.882,"16",0,
"Western Africa","2001","adult_blood_pressure","gender","Male","H",,,"",0.3131275469375,"0.29281347239647",5.010040751,241731.882,"16",0,
"Western Africa","2002","adult_blood_pressure","gender","Female","H",,,"",0.3086118166875,"0.292971307356101",4.937789067,248127.137,"16",0,
"Western Africa","2002","adult_blood_pressure","gender","Male","H",,,"",0.3120287675,"0.29094672213098",4.99246028,248127.137,"16",0,
"Western Africa","2003","adult_blood_pressure","gender","Female","H",,,"",0.3082408871875,"0.292130763980982",4.931854195,254716.525,"16",0,
"Western Africa","2003","adult_blood_pressure","gender","Male","H",,,"",0.310887156125,"0.289034443232298",4.974194498,254716.525,"16",0,
"Western Africa","2004","adult_blood_pressure","gender","Male","H",,,"",0.30969488475,"0.287031925325448",4.955118156,261533.666,"16",0,
"Western Africa","2004","adult_blood_pressure","gender","Female","H",,,"",0.3078105848125,"0.29119446871562",4.924969357,261533.666,"16",0,
"Western Africa","2005","adult_blood_pressure","gender","Male","H",,,"",0.30837248075,"0.284863301363042",4.933959692,268603.374,"16",0,
"Western Africa","2005","adult_blood_pressure","gender","Female","H",,,"",0.3073221535,"0.290168541578915",4.917154456,268603.374,"16",0,
"Western Africa","2006","adult_blood_pressure","gender","Female","H",,,"",0.3067657904375,"0.289010047490862",4.908252647,275937.806,"16",0,
"Western Africa","2006","adult_blood_pressure","gender","Male","H",,,"",0.3069469443125,"0.282539836973486",4.911151109,275937.806,"16",0,
"Western Africa","2007","adult_blood_pressure","gender","Male","H",,,"",0.3053712169375,"0.28006146911695",4.885939471,283534.128,"16",0,
"Western Africa","2007","adult_blood_pressure","gender","Female","H",,,"",0.3060996969375,"0.287726868350758",4.897595151,283534.128,"16",0,
"Western Africa","2008","adult_blood_pressure","gender","Male","H",,,"",0.303654720375,"0.277454637568819",4.858475526,291383.336,"16",0,
"Western Africa","2008","adult_blood_pressure","gender","Female","H",,,"",0.3053101033125,"0.286316477282744",4.884961653,291383.336,"16",0,
"Western Africa","2009","adult_blood_pressure","gender","Male","H",,,"",0.3017683456875,"0.274706144481919",4.828293531,299468.653,"16",0,
"Western Africa","2009","adult_blood_pressure","gender","Female","H",,,"",0.3043867935,"0.284800571569043",4.870188696,299468.653,"16",0,
"Western Africa","2010","adult_blood_pressure","gender","Male","H",,,"",0.2997622954375,"0.271849102289848",4.796196727,307776.987,"16",0,
"Western Africa","2010","adult_blood_pressure","gender","Female","H",,,"",0.303324726375,"0.283159646171632",4.853195622,307776.987,"16",0,
"Western Africa","2011","adult_blood_pressure","gender","Female","H",,,"",0.302137934,"0.281413083067201",4.834206944,316307.991,"16",0,
"Western Africa","2011","adult_blood_pressure","gender","Male","H",,,"",0.2976608539375,"0.268945751639705",4.762573663,316307.991,"16",0,
"Western Africa","2012","adult_blood_pressure","gender","Female","H",,,"",0.300898625625,"0.279548470685871",4.81437801,325064.228,"16",0,
"Western Africa","2012","adult_blood_pressure","gender","Male","H",,,"",0.2955189066875,"0.265969237303588",4.728302507,325064.228,"16",0,
"Western Africa","2013","adult_blood_pressure","gender","Male","H",,,"",0.2933160208125,"0.262942077664251",4.693056333,334038.578,"16",0,
"Western Africa","2013","adult_blood_pressure","gender","Female","H",,,"",0.29954561125,"0.277558571029345",4.79272978,334038.578,"16",0,
"Western Africa","2014","adult_blood_pressure","gender","Female","H",,,"",0.298119648875,"0.27550912757286",4.769914382,343222.556,"16",0,
"Western Africa","2014","adult_blood_pressure","gender","Male","H",,,"",0.2910728673125,"0.259902117217813",4.657165877,343222.556,"16",0,
"Western Africa","2015","adult_blood_pressure","gender","Female","H",,,"",0.2966357840625,"0.273414278679837",4.746172545,352609.828,"16",0,
"Western Africa","2015","adult_blood_pressure","gender","Male","H",,,"",0.28880156925,"0.25684948633437",4.620825108,352609.828,"16",0,
"Eastern Europe","1999","adult_blood_pressure","gender","Male","H",,,"",0.3840252205,"0.381740773088806",3.840252205,305292.681,"10",0,
"Eastern Europe","1999","adult_blood_pressure","gender","Female","H",,,"",0.2903442368,"0.299093373831034",2.903442368,305292.681,"10",0,
"Eastern Europe","2000","adult_blood_pressure","gender","Female","H",,,"",0.2858525704,"0.293528544467824",2.858525704,303957.552,"10",0,
"Eastern Europe","2000","adult_blood_pressure","gender","Male","H",,,"",0.380180914,"0.37728002767166",3.80180914,303957.552,"10",0,
"Eastern Europe","2001","adult_blood_pressure","gender","Female","H",,,"",0.2814331745,"0.288020212281499",2.814331745,302580.116,"10",0,
"Eastern Europe","2001","adult_blood_pressure","gender","Male","H",,,"",0.3764625633,"0.372945538402725",3.764625633,302580.116,"10",0,
"Eastern Europe","2002","adult_blood_pressure","gender","Male","H",,,"",0.3729129799,"0.368782652764222",3.729129799,301183.921,"10",0,
"Eastern Europe","2002","adult_blood_pressure","gender","Female","H",,,"",0.2771175561,"0.28264883991583",2.771175561,301183.921,"10",0,
"Eastern Europe","2003","adult_blood_pressure","gender","Female","H",,,"",0.2728590956,"0.277402866578555",2.728590956,299829.699,"10",0,
"Eastern Europe","2003","adult_blood_pressure","gender","Male","H",,,"",0.3694522968,"0.364805757723548",3.694522968,299829.699,"10",0,
"Eastern Europe","2004","adult_blood_pressure","gender","Female","H",,,"",0.2687100049,"0.27234516579828",2.687100049,298588.342,"10",0,
"Eastern Europe","2004","adult_blood_pressure","gender","Male","H",,,"",0.366118999,"0.361079456999522",3.66118999,298588.342,"10",0,
"Eastern Europe","2005","adult_blood_pressure","gender","Male","H",,,"",0.3629839195,"0.357619998170957",3.629839195,297510.641,"10",0,
"Eastern Europe","2005","adult_blood_pressure","gender","Female","H",,,"",0.264715326,"0.267481882192339",2.64715326,297510.641,"10",0,
"Eastern Europe","2006","adult_blood_pressure","gender","Male","H",,,"",0.360066238,"0.35442522273961",3.60066238,296621.738,"10",0,
